VideoID,Frame,TrackID,Class,Score,X,Y,Width,Height,PlayerX,PlayerY
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,2,14,person,0.417021,984.826,80.260,17.401,37.425,993.526,117.686
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,2,15,person,0.278736,538.574,83.376,14.737,42.356,545.942,125.733
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,2,16,person,0.392908,1086.888,129.370,15.901,49.529,1094.839,178.900
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,2,17,person,0.397296,810.597,699.540,30.342,20.460,825.768,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,2,18,person,0.344622,609.254,130.335,17.433,44.642,617.971,174.977
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,1,person,0.809214,356.558,494.421,42.453,104.088,377.785,598.508
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,2,person,0.810234,732.506,537.628,40.876,124.047,752.944,661.675
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,3,person,0.735945,640.284,467.309,36.372,108.369,658.470,575.677
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,4,person,0.711616,986.371,202.935,22.850,57.033,997.796,259.968
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,5,person,0.730130,1099.110,217.813,21.295,72.103,1109.757,289.917
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,6,person,0.682550,517.921,199.237,22.460,59.188,529.152,258.425
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,7,person,0.661061,92.885,313.293,41.345,80.730,113.558,394.023
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,8,person,0.732951,18.974,334.180,26.106,78.675,32.027,412.855
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,9,person,0.692045,391.550,168.495,21.652,59.905,402.376,228.400
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,10,person,0.579104,30.989,190.157,23.766,58.399,42.872,248.556
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,11,person,0.631624,1060.652,129.847,17.466,49.043,1069.385,178.890
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,12,person,0.503604,625.819,167.187,19.546,45.974,635.592,213.162
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,13,person,0.502923,319.479,99.346,18.404,44.990,328.681,144.335
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,14,person,0.405493,984.236,80.052,17.558,37.671,993.014,117.723
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,15,person,0.198509,537.323,82.995,15.053,43.037,544.850,126.032
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,16,person,0.392731,1086.638,127.540,16.259,50.551,1094.767,178.091
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,17,person,0.400250,810.244,699.176,30.808,20.824,825.648,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,3,18,person,0.410027,608.401,130.583,17.636,45.239,617.219,175.822
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,1,person,0.807642,356.204,494.521,42.453,104.133,377.431,598.653
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,2,person,0.816920,729.887,536.104,41.434,124.819,750.604,660.923
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,3,person,0.774453,638.394,469.556,37.551,111.737,657.170,581.293
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,4,person,0.717832,985.579,203.259,23.033,57.454,997.095,260.713
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,5,person,0.730836,1098.925,217.648,21.303,72.248,1109.577,289.896
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,6,person,0.647165,518.484,199.257,22.588,59.710,529.778,258.967
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,7,person,0.652247,90.679,314.643,40.442,79.937,110.899,394.580
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,8,person,0.765499,21.530,333.552,26.454,79.680,34.757,413.232
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,9,person,0.693471,391.292,169.042,21.143,58.659,401.864,227.701
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,10,person,0.556138,29.935,190.853,23.637,57.739,41.754,248.591
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,11,person,0.664262,1060.900,130.203,17.533,49.134,1069.667,179.337
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,12,person,0.526045,625.690,167.197,19.403,45.582,635.391,212.779
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,13,person,0.505605,317.228,99.378,18.818,45.824,326.637,145.202
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,14,person,0.412132,983.839,79.902,17.708,37.838,992.693,117.740
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,15,person,0.414922,534.769,82.387,15.425,43.761,542.482,126.148
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,16,person,0.456087,1086.695,127.097,16.763,52.104,1095.077,179.201
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,17,person,0.412225,809.815,698.766,31.316,21.234,825.474,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,4,18,person,0.386756,608.098,131.156,17.188,44.161,616.692,175.316
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,1,person,0.798691,356.123,494.660,42.506,104.359,377.376,599.019
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,2,person,0.797841,730.395,535.431,41.487,124.463,751.139,659.894
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,3,person,0.765646,637.097,470.979,38.171,113.379,656.182,584.358
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,4,person,0.704517,984.510,203.144,23.317,58.164,996.169,261.307
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,5,person,0.727718,1098.735,217.589,21.353,72.537,1109.411,290.126
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,6,person,0.635847,519.378,199.767,22.506,59.731,530.630,259.498
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,7,person,0.684664,87.591,314.481,40.966,81.662,108.074,396.143
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,8,person,0.713249,24.322,333.346,26.713,79.771,37.678,413.117
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,9,person,0.704738,391.392,169.512,20.763,57.721,401.773,227.233
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,10,person,0.519733,28.235,190.301,24.128,58.243,40.299,248.545
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,11,person,0.659269,1061.333,130.225,18.018,50.333,1070.342,180.558
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,12,person,0.499067,625.547,167.374,19.343,45.313,635.218,212.687
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,13,person,0.533979,314.871,99.566,19.105,46.127,324.424,145.694
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,14,person,0.351450,983.372,79.974,17.750,37.637,992.247,117.610
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,15,person,0.516530,533.278,83.124,15.475,43.392,541.015,126.516
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,16,person,0.475687,1087.142,127.525,17.088,53.323,1095.686,180.848
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,17,person,0.401835,810.128,698.561,31.420,21.439,825.838,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,18,person,0.390804,607.634,131.329,17.164,44.122,616.216,175.452
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,5,21,person,0.348983,942.844,36.946,15.091,35.510,950.389,72.456
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,1,person,0.790738,356.149,494.754,42.576,104.711,377.437,599.465
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,2,person,0.796424,732.524,534.849,41.071,123.334,753.060,658.183
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,3,person,0.809781,636.030,475.004,38.221,112.947,655.140,587.951
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,4,person,0.691855,983.429,203.246,23.582,58.774,995.220,262.020
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,5,person,0.734688,1098.634,217.504,21.329,72.579,1109.298,290.083
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,6,person,0.663199,520.302,200.357,22.293,59.384,531.448,259.741
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,7,person,0.648462,84.332,314.848,41.095,81.696,104.879,396.544
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,8,person,0.661630,26.735,332.455,27.425,80.384,40.448,412.839
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,9,person,0.725115,391.722,169.853,20.431,56.864,401.938,226.717
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,10,person,0.571706,26.993,193.588,23.345,55.169,38.666,248.757
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,11,person,0.687524,1061.351,130.196,18.504,51.482,1070.604,181.678
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,12,person,0.502750,625.336,167.223,19.360,45.149,635.015,212.372
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,13,person,0.515198,313.086,99.866,19.387,46.349,322.780,146.215
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,14,person,0.395991,982.460,80.453,17.848,37.526,991.384,117.979
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,15,person,0.528112,531.489,83.294,15.862,43.539,539.420,126.833
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,16,person,0.524978,1087.909,127.977,17.131,53.601,1096.475,181.578
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,17,person,0.419226,809.872,698.117,31.751,21.883,825.748,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,18,person,0.408461,607.061,131.186,17.305,44.502,615.714,175.688
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,6,21,person,0.219751,941.888,38.547,14.296,33.757,949.037,72.304
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,1,person,0.786599,355.625,494.707,43.029,106.202,377.139,600.908
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,2,person,0.786281,733.778,534.440,40.178,120.839,753.867,655.279
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,3,person,0.835147,635.005,477.803,38.398,112.727,654.204,590.530
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,4,person,0.689251,982.726,203.220,23.689,59.025,994.570,262.245
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,5,person,0.738844,1098.636,217.663,21.172,72.156,1109.222,289.820
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,6,person,0.688674,521.504,200.634,22.251,59.498,532.629,260.132
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,7,person,0.686426,80.870,317.355,40.417,79.274,101.079,396.628
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,8,person,0.693291,28.656,333.841,28.396,80.886,42.854,414.727
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,9,person,0.727026,391.976,169.887,20.185,56.288,402.068,226.175
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,10,person,0.562928,26.113,196.904,22.818,52.337,37.522,249.240
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,11,person,0.698615,1061.137,129.801,19.043,52.729,1070.658,182.529
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,12,person,0.493883,624.884,166.848,19.574,45.333,634.671,212.182
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,13,person,0.578232,310.178,100.000,19.789,47.142,320.073,147.142
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,14,person,0.346384,982.163,80.436,17.865,37.217,991.096,117.653
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,15,person,0.495168,529.689,83.232,16.392,43.652,537.885,126.884
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,16,person,0.489261,1088.642,128.500,16.979,53.062,1097.131,181.562
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,17,person,0.443304,809.539,697.958,31.548,22.042,825.314,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,18,person,0.376656,606.611,131.422,17.232,44.197,615.227,175.619
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,7,21,person,0.185495,939.135,37.351,14.885,35.322,946.577,72.674
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,1,person,0.795892,355.512,494.716,43.239,107.223,377.132,601.940
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,2,person,0.775177,734.092,533.360,39.682,119.466,753.933,652.826
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,3,person,0.823792,633.514,479.999,38.238,111.570,652.633,591.568
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,4,person,0.706677,981.947,203.166,23.777,59.315,993.836,262.481
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,5,person,0.751736,1098.587,217.705,21.153,72.220,1109.164,289.925
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,6,person,0.723307,522.440,200.789,22.061,59.122,533.471,259.911
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,7,person,0.697127,80.379,319.248,39.972,77.433,100.365,396.681
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,8,person,0.706736,29.526,334.527,28.990,80.424,44.021,414.951
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,9,person,0.722768,392.107,170.107,20.142,56.261,402.178,226.367
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,10,person,0.545494,25.401,198.792,22.984,50.940,36.892,249.732
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,11,person,0.709153,1060.665,130.610,19.234,52.660,1070.282,183.270
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,12,person,0.474580,624.583,167.125,19.671,45.212,634.419,212.337
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,13,person,0.628913,308.217,100.794,19.480,46.738,317.957,147.532
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,14,person,0.450823,981.439,80.666,18.177,37.425,990.527,118.091
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,15,person,0.443892,528.396,83.388,17.044,43.777,536.918,127.165
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,16,person,0.510023,1089.029,128.964,16.847,52.663,1097.452,181.627
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,17,person,0.423253,809.447,697.883,31.200,22.117,825.047,720.000
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,18,person,0.382398,606.749,131.249,17.090,43.780,615.294,175.029
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,8,21,person,0.159148,938.309,37.046,15.039,35.988,945.828,73.034
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,1,person,0.792913,355.546,494.721,43.208,107.840,377.150,602.562
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,2,person,0.779170,733.654,532.028,39.730,119.711,753.519,651.739
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,3,person,0.806280,631.963,481.129,38.241,111.040,651.083,592.168
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,4,person,0.716306,981.058,203.198,23.729,59.295,992.923,262.493
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,5,person,0.760822,1098.591,217.767,21.102,72.166,1109.142,289.933
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,6,person,0.749435,522.965,200.605,22.384,60.240,534.157,260.845
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,7,person,0.652994,78.921,320.525,40.251,76.934,99.046,397.459
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,8,person,0.677475,33.480,335.572,29.119,80.589,48.039,416.160
red_SoccerNet_england_epl_2014-2015_2015-02-21 - 18-00 Chelsea 1 - 1 Burnley_000003,9,9,person,0.706274,392.031,170.488,20.166,56.379,402.114,226.868
